MSA Entropy,Molecular Weight,Isoelectric Point,Net Charge,Average Hydropathy Value,Aliphatic index,DNA Hits,RNA Hits,Class
97.87100086842815,38924.233,5.143135071,-9.260635083,0.017307692,108.2142857,0,0,nonDRNA
119.76230809912889,32935.8295,9.195350647,9.24853265,0.294666667,108.5333333,0,0,nonDRNA
122.87855620289875,54001.5675,8.746315002,5.725337307,-0.382553191,73.23404255,0,0,nonDRNA
71.72951971938929,120665.5862,5.385383606,-39.98012711,-0.492351275,71.39754485,1,0,nonDRNA
69.22175164564503,48392.6407,5.268638611,-15.34043191,-0.224941725,86.80652681,0,0,nonDRNA
128.25094205480707,28880.6798,9.251319885,5.845188431,-0.338431373,65.80392157,0,0,nonDRNA
156.30510041228007,25158.6934,6.694145203,-0.353640687,-0.225641026,64.65811966,0,0,nonDRNA
86.27667762972342,47895.3553,5.384849548,-7.016104302,-0.08961039,95.47619048,0,0,nonDRNA
81.22085997765348,72379.0496,5.065162659,-21.84696489,-0.481498471,84.80122324,0,0,nonDRNA
74.58899797172839,137827.042,4.825798035,-55.62655212,-0.525609756,70.78861789,0,2,nonDRNA
11.94032609357358,15078.2682,7.46521759,0.420783545,0.320408163,77.95918367,0,0,nonDRNA
96.34050889161324,22791.1935,9.7241745,8.931696841,-0.005188679,97.45283019,0,0,nonDRNA
16.160712725604377,51607.5382,6.281639099,-3.526661991,-0.157112527,91.06157113,0,0,nonDRNA
4.002388850305161,32546.6776,7.760978699,1.303487062,-0.224734982,105.0176678,0,0,nonDRNA
533.8494636760755,18104.7007,4.620506287,-17.8546494,-0.392948718,111.3461538,0,0,nonDRNA
199.91261497057295,18567.9236,4.698478699,-14.10364227,-0.547826087,96.39751553,0,0,nonDRNA
196.9222859191064,17816.3994,5.318412781,-3.365321104,-0.029559748,90.81761006,0,5,nonDRNA
150.88812018978803,37715.9096,6.598228455,-1.548031386,0.114814815,96.60968661,0,0,nonDRNA
150.83113910942174,37646.9099,6.375846863,-2.616182499,0.126136364,94.71590909,0,2,nonDRNA
115.95729898979475,32734.4061,5.316596985,-6.204035775,-0.186006826,90.54607509,0,0,nonDRNA
81.61591850739325,32882.7165,5.056938171,-10.10517392,-0.086486486,102.0945946,0,0,nonDRNA
137.57808441833643,39128.187,7.137306213,0.322643116,-0.073937677,100.7932011,0,0,nonDRNA
81.29197781530607,33060.8268,5.244178772,-7.188489219,-0.18390411,95.78767123,0,0,nonDRNA
48.11136107692449,36325.6618,4.993492126,-14.58516056,-0.839880952,62.11309524,1,4,nonDRNA
41.663546343105196,114876.6017,4.75818634,-66.09398387,-0.523137255,69.25490196,0,0,nonDRNA
53.65056883871726,35649.0051,6.973670959,-0.047479312,-0.165123457,87.65432099,0,2,nonDRNA
72.01216201324814,9382.2272,8.842445374,5.487986331,0.10952381,77.73809524,4,4,nonDRNA
82.72129274109294,20708.9799,8.587486267,2.667989183,-0.404469274,94.80446927,0,0,nonDRNA
65.05312696651795,21450.1398,4.779548645,-12.93342522,-0.24,94.94736842,0,1,nonDRNA
72.7515521491215,35418.5915,8.670478821,3.671829182,-0.217721519,90.41139241,1,0,nonDRNA
61.68836024880176,127127.423,5.184043884,-25.34489202,-0.486324042,65.27874564,0,0,nonDRNA
92.36640372123652,50865.3045,5.605201721,-12.21872534,-0.379642058,80.08948546,0,0,nonDRNA
145.02758979950775,19398.3516,8.961753845,4.90637871,-0.387573964,92.24852071,0,3,nonDRNA
86.566750848426,37697.1417,4.760643005,-16.98050073,-0.1303207,92.68221574,0,2,nonDRNA
397.5254076264871,78548.7867,8.077461243,3.1456378,-0.641037037,79.12592593,14,222,nonDRNA
96.79558148500928,28145.8112,5.235313416,-9.703517756,-0.041132075,80.75471698,0,0,nonDRNA
64.9124478202392,26776.3136,8.667274475,3.617064199,0.052895753,79.53667954,4,0,nonDRNA
431.9555873845825,50400.8649,8.558326721,3.685191259,-0.314189189,91.95945946,2,28,nonDRNA
166.6371635087193,33034.3679,5.407600403,-10.62544757,-0.335153584,85.52901024,0,4,nonDRNA
33.6755582946504,48511.0103,6.110954285,-6.244310927,-0.368705882,72.25882353,0,0,nonDRNA
141.80543913149606,54579.1727,5.515907288,-12.30969217,-0.2888,82.1,0,2,nonDRNA
187.20835621706505,35159.6293,5.492408752,-6.999498754,-0.342156863,100.6535948,0,0,nonDRNA
20.82810264582044,30703.891,5.981712341,-3.885826486,-0.344569288,75.58052434,0,0,nonDRNA
176.87258555584165,34223.7077,5.56023407,-8.66184157,-0.378618421,85.88815789,3,0,nonDRNA
87.25216488440118,15787.9135,6.722877502,-0.329804908,-0.012987013,83.44155844,0,0,nonDRNA
130.36903878731948,20316.2483,5.080970764,-8.04790841,0.001621622,110.6486486,0,4,nonDRNA
85.2548178475436,205511.1738,5.39478302,-29.5760836,-0.336753446,70.59213885,3,0,nonDRNA
82.72701376743542,58015.3195,7.19808197,0.667049403,-0.511302682,72.18390805,0,0,nonDRNA
94.17346537328076,51994.3183,5.675483704,-12.05551732,-0.117263158,95.07368421,1,0,nonDRNA
116.71538993793413,46748.2122,6.809181213,-0.949747644,-0.284688995,82.94258373,0,0,nonDRNA
48.90401893744626,27785.7415,5.716712952,-6.711516751,-0.365822785,92.99578059,0,0,nonDRNA
87.22896878163841,15958.0908,5.438362122,-3.316294419,-0.064285714,76.2987013,0,0,nonDRNA
99.22356680600276,39963.3167,6.025398254,-3.891315798,-0.485302594,80.37463977,0,2,nonDRNA
61.39784491817811,74410.1413,5.482154846,-16.97526096,-0.273652695,79.83532934,0,0,nonDRNA
61.39784491817811,74434.1608,5.4298172,-17.9724505,-0.28008982,80.26946108,0,0,nonDRNA
151.17512469185056,38052.2229,5.754096985,-6.690789875,-0.249404762,88.89880952,3,0,nonDRNA
194.59694574834506,41074.834,4.89768219,-19.50413693,-0.162568306,98.52459016,0,0,nonDRNA
183.77737607629683,39558.0519,5.227729797,-14.45786816,-0.022888283,92.86103542,8,0,nonDRNA
135.15821692368343,34331.5304,5.323646545,-12.54032657,-0.094871795,98.78205128,0,0,nonDRNA
174.12608444194603,32436.493,7.683433533,1.113178991,0.022333333,103.8,0,0,nonDRNA
108.7163393882027,25541.2847,4.606300354,-14.20223963,0.181012658,94.30379747,9,0,nonDRNA
154.94331701477813,40276.8999,6.564689636,-1.029670962,0.1484375,97.83854167,0,0,nonDRNA
24.096623914442297,10449.2528,4.92716217,-2.523927463,0.288541667,119.8958333,0,0,nonDRNA
107.81084851194993,41001.9632,5.493797302,-10.50760527,-0.006266319,93.99477807,1,0,nonDRNA
96.51482179234773,44738.5953,6.340705872,-2.685843874,-0.411025641,80.25641026,0,0,nonDRNA
166.6517182465389,98874.2311,5.641624451,-15.10633218,-0.130709534,88.64745011,0,0,nonDRNA
129.445386892396,38241.742,5.149650574,-10.93021484,-0.078309859,95.46478873,22,0,nonDRNA
96.20384308740611,39722.4319,5.132240295,-10.9365151,0.087297297,103.5945946,8,0,nonDRNA
81.75690562466401,26144.3901,6.640739441,-0.428677159,-0.14212766,98.25531915,0,2,nonDRNA
152.9555144285566,44629.7739,5.708808899,-6.781434287,-0.340253165,84.98734177,0,8,nonDRNA
107.17597834045137,30059.6276,4.794929504,-16.99682129,-0.175378788,87.5,0,13,nonDRNA
284.9736861432264,50228.0041,6.024650574,-5.593240115,-0.250657895,97.08333333,69,2,nonDRNA
52.49148217209215,21205.4521,6.855430603,-0.205042431,-0.184946237,82.79569892,0,2,nonDRNA
15.586244407752991,39989.7484,5.660316467,-6.838763852,-0.410169492,85.08474576,1,0,nonDRNA
44.87592130930633,49154.1798,5.693855286,-11.20803816,-0.318837209,82.93023256,0,0,nonDRNA
77.04361772394334,27992.7729,8.970191956,5.839652414,0.051574803,109.3307087,0,0,nonDRNA
100.96986185083202,24681.0504,4.534950256,-18.67024705,0.305217391,108.6521739,3,0,nonDRNA
60.88947025658457,40313.2184,5.610221863,-9.516446963,-0.069589041,103.1506849,0,0,nonDRNA
68.79119529795828,24504.1516,5.226875305,-7.974674096,0.275,107.6724138,0,0,nonDRNA
250.6270092659908,27305.7789,6.428718567,-1.135404595,0.225,111.3671875,0,0,nonDRNA
90.1562648468325,19038.5928,4.583122253,-18.78779135,-0.131325301,105,0,0,nonDRNA
85.94344090800593,28083.5228,6.319023132,-1.978438621,0.0328,102.68,6,0,nonDRNA
121.58883276323368,30215.6891,5.484611511,-6.899876079,-0.003225806,105.6272401,0,0,nonDRNA
92.45382662358725,28165.0759,6.920799255,-0.283102293,-0.08030888,92.12355212,7,6,nonDRNA
62.21545786462796,47127.7969,5.78250885,-7.54033084,-0.108430913,85.90163934,0,2,nonDRNA
124.22622799195314,32177.4551,5.662132263,-6.771647494,-0.313286713,96.78321678,0,0,nonDRNA
115.03054135808213,36893.0073,5.186073303,-12.58997971,-0.157657658,87.8978979,0,0,nonDRNA
68.34607432939583,45936.941,6.965339661,-0.06846448,-0.230653266,98.01507538,0,12,nonDRNA
176.98738022786048,50137.2965,5.116966248,-17.46072547,-0.014628821,105.1746725,12,0,nonDRNA
103.48024747707733,45893.254,5.827476501,-8.365545587,-0.214563107,94.53883495,6,6,nonDRNA
220.6869935261217,18619.4727,6.214775085,-2.108763412,-0.255952381,88.80952381,0,3,nonDRNA
106.1046601722727,14915.2727,6.510002136,-1.047775424,-0.026119403,108.358209,0,0,nonDRNA
166.93696411824885,102470.2051,7.831794739,2.798092511,-0.110572687,89.75770925,0,0,nonDRNA
78.50183558452716,41094.0667,6.132316589,-2.996160846,-0.115675676,88.54054054,0,0,nonDRNA
170.35232540589007,34327.5381,5.283378601,-7.200827836,-0.189072848,93.60927152,0,0,nonDRNA
121.58883276323368,42371.5391,5.77129364,-13.59046631,-0.201851852,99.57671958,6,0,nonDRNA
57.79205831748818,104628.3342,4.329551697,-85.86578482,-0.418703507,77.66206164,0,0,nonDRNA
4.097410995113335,50799.2294,4.837547302,-18.09848428,-0.351096491,81.1622807,0,0,nonDRNA
209.65566219446148,43329.6044,5.672279358,-4.192168527,-0.237878788,85.63131313,57,57,nonDRNA
209.65566219446148,43387.6411,5.53427887,-5.189358065,-0.251262626,85.37878788,59,57,nonDRNA
188.46867435244212,43180.6032,6.26625824,-1.288454801,-0.198484848,86.33838384,60,12,nonDRNA
83.00086837393646,88321.0994,5.811347961,-10.21024683,-0.54916986,69.56577267,8,0,nonDRNA
71.5908816977245,39566.4087,4.792045593,-15.09541431,0.149865952,94.77211796,2,6,nonDRNA
57.30098005217215,60766.3584,6.150688171,-2.187638109,-0.358867925,92.8490566,10,0,nonDRNA
71.72951971938929,122205.1895,5.438468933,-38.90155017,-0.535962441,70.28169014,1,0,nonDRNA
91.20021360571333,40718.6331,5.557029724,-11.33480742,-0.421883657,84.29362881,0,2,nonDRNA
106.8240470096202,35764.5042,5.213737488,-7.206488076,0.07607362,106.4110429,0,6,nonDRNA
62.547306704538705,40674.577,5.636390686,-7.774228409,-0.367146974,87.63688761,0,0,nonDRNA
62.64816918880489,40761.6551,5.636390686,-7.774228409,-0.388760807,87.34870317,0,0,nonDRNA
24.488999677966,30261.5705,5.48589325,-5.143025429,-0.150740741,102.8518519,0,0,nonDRNA
12.12905142586728,30635.7315,5.253684998,-9.871049378,-0.45513308,88.21292776,0,0,nonDRNA
4.134693418745873,41622.6239,6.148551941,-6.083633863,-0.151206434,92.03753351,0,0,nonDRNA
93.9887621258922,48899.7473,5.7811203,-6.772475293,-0.107762557,98.37899543,2,2,nonDRNA
116.04970508370931,43097.4503,4.708518982,-23.58047455,-0.533159269,68.74673629,0,0,nonDRNA
32.97189294795513,37197.9035,4.633537292,-27.39901239,-0.541515152,78.66666667,2,0,nonDRNA
53.319299206765116,50391.0175,5.261909485,-15.32811749,-0.121199143,87.28051392,9,0,nonDRNA
44.63879051402118,28298.0499,4.233848572,-22.18982692,-0.211654135,77.18045113,0,0,nonDRNA
1357.4405562912787,4401.3958,11.79386139,10.55656036,-0.648648649,92.16216216,11,182,nonDRNA
269.32270589539775,45207.1259,5.710945129,-15.46896506,-0.289578164,83.77171216,0,0,nonDRNA
80.97379346103729,45778.172,7.108680725,0.234447696,-0.370983213,78.15347722,5,6,nonDRNA
359.87783797514487,66249.4804,5.393928528,-15.41176508,-0.203367003,100.4208754,4,168,nonDRNA
129.69877131829094,58066.4098,6.361961365,-2.801906822,-0.4765625,74.51171875,12,0,nonDRNA
84.96053247121013,14358.7477,9.002876282,1.517982118,0.476056338,117.4647887,0,0,nonDRNA
166.97281209570423,7190.5826,6.175682068,-0.489989208,0.285074627,117.761194,0,0,nonDRNA
83.44719220926697,34113.1194,5.920936584,-4.876500341,-0.059936909,78.26498423,10,0,nonDRNA
180.4392554962991,55240.0796,6.117362976,-6.181061459,-0.551599147,86.43923241,0,8,nonDRNA
79.70738856685436,16397.5697,4.853248596,-6.40608745,-0.379354839,72.58064516,0,3,nonDRNA
79.70738856685438,14279.4939,8.769493103,2.576189656,-0.006569343,81.38686131,0,3,nonDRNA
108.6908270694265,18616.5502,6.838661194,-0.221136841,-0.103680982,104.601227,33,3,nonDRNA
116.23946376462293,93345.749,9.174201965,20.05271848,-0.39566787,71.85318893,0,4,nonDRNA
191.09519857514073,42184.5384,5.513023376,-9.68597234,-0.18342246,97.54010695,4,0,nonDRNA
80.41132086329077,46183.8066,6.05594635,-3.838767572,-0.117924528,98.56132075,0,0,nonDRNA
129.08138947266482,45243.5629,5.753669739,-10.1831486,-0.236567164,84.95024876,0,0,nonDRNA
249.45776266696876,40949.186,5.580635071,-10.41950354,-0.120054201,96.72086721,8,0,nonDRNA
145.02540860647971,41456.2677,5.440498352,-10.59553358,-0.126719577,89.07407407,1,10,nonDRNA
119.78659761032536,42193.9503,5.8673172,-8.224165202,-0.164082687,93.64341085,1,14,nonDRNA
219.71785421501582,43512.6445,5.552223206,-11.40108351,-0.172519084,94.32569975,1,0,nonDRNA
139.88900429733553,41097.1134,6.025398254,-4.70433735,-0.006020942,90.28795812,0,12,nonDRNA
181.86412847015282,29375.5637,4.836906433,-12.27695823,-0.275289575,96.29343629,1,0,nonDRNA
113.39970979116471,16370.6982,5.612464905,-2.328572247,0.214197531,89.81481481,0,0,nonDRNA
182.67509843323438,39836.5585,5.942192078,-5.634026913,-0.050531915,94.89361702,8,0,nonDRNA
96.70956761803856,33092.281,5.35131073,-7.043590829,0.147741935,104.6451613,0,16,nonDRNA
94.56034527435541,33870.7634,5.617805481,-9.453107352,-0.119471947,103.0033003,8,1,nonDRNA
159.0909882239159,39971.6106,5.430671692,-10.56921001,-0.083378747,90.38147139,8,0,nonDRNA
228.04104876988987,45403.8455,6.37915802,-4.019199615,-0.23159204,87.36318408,0,0,nonDRNA
53.6992084656426,45534.2258,5.309867859,-10.88043445,-0.212590799,87.38498789,0,0,nonDRNA
159.84120970738843,36104.4799,5.648674011,-6.829565353,-0.3353125,80.5625,0,2,nonDRNA
137.84912131309372,44816.0896,5.649421692,-8.620812258,-0.2925,87.825,0,0,nonDRNA
213.76639221248323,83573.6363,5.867210388,-11.80121892,-0.456960227,72.92613636,11,0,nonDRNA
64.34676649741094,33469.1026,8.312553406,2.669624229,-0.223411371,92.57525084,0,0,nonDRNA
40.10129857175742,15332.3377,4.204689026,-16.47886967,-0.189855072,90.36231884,0,0,nonDRNA
28.786210835871287,17887.8211,9.215965271,6.804449448,0.016875,94.9375,0,0,nonDRNA
57.8662680901035,21871.8114,6.435020447,-1.131963432,-0.536170213,87.65957447,0,0,nonDRNA
49.32386775907332,35167.9149,5.503410339,-8.736005166,-0.45483871,91.5483871,0,0,nonDRNA
11.639734078590458,17580.9568,8.926078796,4.727836199,-1.316447368,52.69736842,0,0,nonDRNA
24.314864747560183,29238.6604,5.850975037,-6.539459213,-0.029166667,95.03787879,0,0,nonDRNA
24.137386691983494,12251.1594,6.967689514,-0.051429564,-0.139090909,85.09090909,0,0,nonDRNA
184.7059362453121,57700.5956,5.429924011,-15.26046507,-0.435188867,85.84493042,0,0,nonDRNA
54.41345651823899,70784.2158,5.871696472,-10.19122881,-0.266504854,89.41747573,0,1,nonDRNA
81.5549390724294,15756.4201,9.155403137,4.613412665,-0.67238806,76.34328358,0,0,nonDRNA
92.69756846705069,21677.8357,9.015907288,3.775344195,-0.434031414,86.07329843,2,0,nonDRNA
122.54977921982403,28292.2076,8.824073792,2.753364635,0.636226415,114.9056604,0,0,nonDRNA
94.30340190088427,66037.9861,6.320304871,-6.435692961,-0.227194492,89.9827883,0,5,nonDRNA
82.42485845094222,34791.6855,6.54813385,-1.049182955,-0.344164038,88.23343849,22,0,nonDRNA
75.29239548610174,103884.9644,6.158592224,-6.213717314,-0.519667014,73.93340271,5,0,nonDRNA
61.52104130469856,53708.3091,6.626213074,-0.933481099,-0.274749499,81.46292585,0,0,nonDRNA
12.129410475520604,21106.7881,9.605613708,4.500693384,-0.164285714,81.63265306,0,0,nonDRNA
41.10945556245912,30938.8021,9.158821106,5.873790906,-0.291636364,88.29090909,0,0,nonDRNA
41.10945556245912,30928.7636,9.158821106,5.873790906,-0.288727273,88.29090909,0,0,nonDRNA
70.23990222968125,10431.3722,9.732185364,8.560959606,-0.057142857,89.69387755,0,0,nonDRNA
75.29239548610174,129171.5128,6.054023743,-18.70599886,-0.802411714,61.57622739,5,0,nonDRNA
114.20902481224336,36393.7311,5.776954651,-4.960550848,-0.247798742,85.56603774,0,0,nonDRNA
212.90447583487273,62053.5617,6.258674622,-4.401450033,-0.089587074,94.73967684,0,0,nonDRNA
44.175237990163865,18602.6165,6.561378479,-0.420579278,-0.319883041,60.52631579,0,0,nonDRNA
68.54200594554703,25118.8721,4.823554993,-11.12028631,0.122270742,102.2707424,8,0,nonDRNA
106.119262844604,44304.8963,5.929481506,-2.266758538,-0.085749386,93.07125307,16,0,nonDRNA
40.95804245863109,16155.4699,5.03087616,-6.137600653,0.004635762,96.22516556,0,0,nonDRNA
201.16121072118924,12391.361,7.94618988,0.524236623,-0.114285714,104.375,0,0,nonDRNA
147.00925015676518,12320.3151,5.549659729,-1.470954913,-0.108035714,97.32142857,0,0,nonDRNA
16.031361079307633,35843.8322,8.958122253,5.557466256,-0.232218845,74.19452888,0,0,nonDRNA
64.99849001844656,37475.8826,8.969230652,4.892423641,-0.385928144,84.79041916,0,0,nonDRNA
139.6149700227734,57274.7767,8.960044861,10.64205985,-0.498580122,83.0020284,7,0,nonDRNA
140.62772947223118,27831.8611,5.825019836,-4.8979049,-0.334439834,89.70954357,0,4,nonDRNA
144.5126386240204,14007.168,5.060676575,-3.413673793,0.120155039,101.2403101,0,0,nonDRNA
37.01702571641378,23879.0006,6.83139801,-0.248737852,-0.448148148,64.49074074,0,0,nonDRNA
70.36142936078643,47269.7675,4.960700989,-16.00041912,-0.480335731,78.63309353,0,0,nonDRNA
145.94583737150992,34619.8131,8.788505554,4.849976881,-0.531561462,74.38538206,11,0,nonDRNA
85.80322614323856,27536.566,9.418052673,8.591440108,-0.276,83.2,0,0,nonDRNA
70.70841821170583,64969.7381,4.780403137,-22.07575034,-0.482105263,75.84210526,2,1,nonDRNA
80.35903117455618,76188.6591,8.697929382,7.335368989,-0.713473054,82.4251497,0,0,nonDRNA
80.37482232251372,76102.5252,8.701560974,7.333557528,-0.708233533,82.4251497,0,0,nonDRNA
16.416287540645943,18097.5842,7.644020081,0.823155745,-0.389440994,84.28571429,0,0,nonDRNA
79.09816661007007,29445.6618,5.385490417,-4.401762996,-0.335555556,90.92592593,0,0,nonDRNA
16.672869713788494,50465.2747,5.336357117,-12.58849246,-0.290444444,78.73333333,0,0,nonDRNA
81.89960192624677,61285.934,5.567710876,-14.04569331,-0.076855124,97.04946996,0,0,nonDRNA
47.91245964460035,10796.7829,6.714012146,-0.33205341,0.181730769,99.61538462,0,0,nonDRNA
39.62065270616193,26815.6306,4.973091125,-11.0901485,-0.396581197,96.1965812,4,0,nonDRNA
378.1002279483449,17178.5292,5.847450256,-4.791051324,-0.149350649,98.24675325,0,0,nonDRNA
76.29266396610193,30910.4367,6.139579773,-2.142274327,-0.264157706,92.25806452,5,0,nonDRNA
86.3429592708845,28384.813,9.31337738,7.512703067,-0.291372549,86.39215686,5,0,nonDRNA
133.20695728491796,27372.1851,8.336799622,2.021990624,-0.463829787,89.57446809,0,1,nonDRNA
78.63236586595768,64884.0246,4.692710876,-27.45199492,-0.176072607,79.40594059,2,0,nonDRNA
30.765472927764602,18569.2716,9.031288147,3.818368646,-0.016184971,90.75144509,0,0,nonDRNA
16.3961996178017,42754.7293,4.409873962,-22.31013152,-0.212403101,72.09302326,0,0,nonDRNA
187.13694583653444,61683.6899,5.644721985,-14.78819768,-0.312478032,79.59578207,0,0,nonDRNA
69.89898991895004,33441.8227,5.776741028,-8.384180898,-0.109354839,91.58064516,0,0,nonDRNA
93.00381801020833,23105.4775,5.437828064,-4.233943617,-0.128846154,82.5,0,0,nonDRNA
84.57194209601585,30360.4823,7.698814392,0.783585476,-0.104494382,100.3745318,5,0,nonDRNA
90.02456788443061,41011.6277,4.669425964,-20.09003479,-0.38988764,84.63483146,12,5,nonDRNA
78.48467397946226,62582.8074,5.920509338,-8.274548766,-0.157512953,86.07944732,0,1,nonDRNA
114.39008215063087,47618.9374,4.885185242,-17.86108854,-0.461948956,74.26914153,0,0,nonDRNA
32.930265198044886,66239.6807,5.149971008,-14.9873508,-0.259259259,93.43434343,0,0,nonDRNA
107.32824405734453,13779.0205,6.886940002,-0.18222728,-0.15,105.4918033,10,0,nonDRNA
90.43570621066912,27206.0478,6.527412415,-1.065420507,-0.483333333,80.47008547,0,0,nonDRNA
98.36770169051402,41685.681,5.995384216,-3.043825304,-0.111081794,97.44063325,0,0,nonDRNA
566.5494835308012,55439.222,5.532783508,-7.973978582,-1.122244094,63.8976378,0,27,nonDRNA
40.6756963756128,78675.586,5.671104431,-9.428561789,-0.297913769,74.86787204,0,0,nonDRNA
49.778153962212556,32383.2638,7.134208679,0.303637026,-0.633922261,66.92579505,4,0,nonDRNA
67.50799495085134,44933.0884,4.497032166,-21.43113849,-0.295023697,69.26540284,1,0,nonDRNA
108.87113438321734,30665.3021,9.380775452,10.11961966,-0.522137405,75.91603053,0,0,nonDRNA
170.56602647626033,17075.2402,7.73160553,0.573329877,-0.2075,72.5625,0,0,nonDRNA
44.55737050718295,28379.3572,6.027427673,-1.397378586,-0.269615385,84.15384615,0,0,nonDRNA
98.54225904887913,19445.255,9.153800964,2.691199593,-0.075141243,86.61016949,0,0,nonDRNA
73.34554170131263,47616.3567,6.035545349,-3.89641314,-0.254196643,89.78417266,0,0,nonDRNA
82.88003134359052,9414.0613,9.429588318,4.481469125,0.285714286,90.10989011,0,1,nonDRNA
91.7755114639015,78377.4589,8.999992371,8.873270879,0.013305322,93.48739496,6,0,nonDRNA
59.45099950608801,30355.169,8.264701843,1.874133602,-0.338321168,94.74452555,0,0,nonDRNA
39.61420238739049,9672.3706,9.237327576,6.966423454,-0.368131868,55.93406593,0,0,nonDRNA
115.27195228605689,38215.205,4.815437317,-17.72495301,-0.113202247,92.0505618,0,0,nonDRNA
92.65774663576309,27727.1376,7.703086853,0.937358597,-0.609917355,79.7107438,0,1,nonDRNA
75.05538775745859,36574.5931,5.624107361,-5.073384177,-0.260550459,81.68195719,0,0,nonDRNA
100.96431440154885,49869.321,9.079460144,12.15997747,-0.495550351,74.87119438,0,0,nonDRNA
102.6686933828686,42634.4742,5.551475525,-13.11179066,-0.383947368,87.5,0,0,nonDRNA
71.4659412061661,28065.4371,7.791526794,0.873434811,-0.100769231,104.3846154,0,0,nonDRNA
67.31365068918775,11915.5641,6.531578064,-0.429115165,0.211111111,82.99145299,0,0,nonDRNA
86.37655328772647,57459.453,5.830360413,-5.002363848,-0.481980198,86.91089109,0,0,nonDRNA
71.60105485557149,27280.6006,4.987831116,-6.455993445,0.157317073,112.0325203,2,0,nonDRNA
61.50498955198951,14896.5481,5.649101257,-3.20752679,0.039694656,113.9694656,0,0,nonDRNA
81.48713595514532,10949.9742,9.146110535,3.657882482,0.119230769,102.5,0,0,nonDRNA
72.93292171083715,34011.29,9.157218933,9.683756971,-0.66589404,79.73509934,0,0,nonDRNA
117.8968101988289,61729.8261,5.880027771,-6.658837551,-0.322122302,75.66546763,0,0,nonDRNA
98.78304546528777,55299.6268,5.538551331,-10.5480521,-0.139506173,104.8559671,13,10,nonDRNA
40.02360951608813,36421.704,4.872261047,-10.37833043,-0.203012048,100.1807229,0,0,nonDRNA
86.59921841992457,26855.7263,7.152687073,0.450051017,-0.301639344,85.16393443,0,0,nonDRNA
16.334131921737754,22978.666,9.566947937,7.923835071,-0.064454976,95.78199052,0,0,nonDRNA
48.789209082123456,14927.0736,5.011756897,-7.192112397,-0.475193798,83.17829457,1,0,nonDRNA
85.22636477385409,34354.6771,6.164894104,-5.210639733,-0.913607595,40.56962025,0,0,nonDRNA
85.22636477385409,34316.5416,6.164894104,-5.210639733,-0.944620253,38.10126582,0,0,nonDRNA
122.00975634303708,84473.6586,5.809638977,-8.490742082,0.421862872,110.7891332,0,0,nonDRNA
63.09955261852995,30236.6984,6.772224426,-0.288197875,0.095547945,103.9383562,1,0,nonDRNA
77.04061832179627,22337.8618,6.54599762,-1.027832374,-0.342857143,81.02040816,0,2,nonDRNA
94.80105524858807,60284.8838,8.811149597,5.160087988,-0.492965779,73.6121673,0,0,nonDRNA
44.55737050718295,28483.3762,5.465065002,-3.393569123,-0.299230769,83.73076923,0,0,nonDRNA
90.88305013397137,36102.6976,5.033226013,-10.18807062,-0.212345679,87.90123457,0,0,nonDRNA
85.27544660697035,63380.4344,6.435554504,-1.857368209,-0.519156415,71.91564148,2,0,nonDRNA
41.871293117243546,13843.1375,9.259864807,10.19925767,-0.498461538,54.23076923,0,0,nonDRNA
328.35997148436593,9874.2539,5.241615295,-1.509791188,-0.191011236,64.71910112,5,0,nonDRNA
55.349902376898385,45345.0898,4.803688049,-14.04559799,-0.254524362,79.74477958,0,0,nonDRNA
183.82903080092026,52899.0309,7.552696228,1.165482918,-0.524203822,70.53078556,1,1,nonDRNA
55.74945309200216,34511.6133,4.046180725,-37.2390856,-0.074613003,93.34365325,0,0,nonDRNA
4.117809818903452,38389.2676,5.08769989,-10.05282028,-0.300290698,89.44767442,0,0,nonDRNA
39.76588440240853,52832.6466,6.046226501,-3.096147821,-0.495714286,74.46938776,0,0,nonDRNA
74.65266108794447,60557.5851,5.09122467,-11.23741878,-0.474074074,63.2962963,6,0,nonDRNA
31.96765671290578,33924.3454,5.020301819,-6.389016896,-0.329090909,61.63636364,0,0,nonDRNA
117.11827120854281,27369.4389,6.597053528,-0.983694125,-0.058064516,96.29032258,0,0,nonDRNA
93.74959617952476,21352.5751,8.518058777,2.214753417,-0.407222222,89.38888889,4,0,nonDRNA
41.298062911676425,38032.6896,4.820457458,-15.97218018,-0.24457478,77.85923754,0,0,nonDRNA
117.51927603456207,88750.1959,5.435157776,-19.06991722,-0.402439024,78.61360719,0,19,nonDRNA
156.20391274220356,74969.2598,7.166999817,0.478724146,-0.259855072,77.26086957,2,6,nonDRNA
120.65896535450632,61457.7643,7.591789246,1.12531059,-0.603486239,67.77981651,0,0,nonDRNA
165.83370027567085,36480.7552,5.257316589,-10.87196746,-0.2271875,89.59375,0,0,nonDRNA
75.1834573077285,37140.6623,5.697166443,-7.622181583,-0.125449102,84.76047904,12,0,nonDRNA
50.16170877350488,43566.046,5.246315002,-17.20564297,-0.49974026,75.94805195,0,0,nonDRNA
467.69415499543084,48347.5134,7.165397644,0.458386772,-0.393939394,91.23543124,4,58,nonDRNA
77.78104370016456,25835.79,7.111778259,0.260224426,-0.153164557,83.5443038,0,0,nonDRNA
37.679317716997936,55121.8642,7.682685852,0.990781735,-0.501242236,75.83850932,0,0,nonDRNA
